Column,Season,Episode,Scene,StartTime,EndTime,SpeakerNames
861,4,7,5,623.76,673.36,alliser_thorne
862,4,7,6,673.36,785.76,othell_yarwyck
862,4,7,6,673.36,785.76,jon_snow
862,4,7,6,673.36,785.76,alliser_thorne
862,4,7,6,673.36,785.76,grenn
862,4,7,6,673.36,785.76,janos_slynt
863,4,7,7,785.76,1043.16,tyrion_lannister
863,4,7,7,785.76,1043.16,bronn
864,4,7,8,1043.16,1192.4,daario_naharis
864,4,7,8,1043.16,1192.4,daenerys_targaryen
865,4,7,9,1192.4,1438.88,melisandre
865,4,7,9,1192.4,1438.88,selyse_baratheon
866,4,7,10,1438.88,1608.56,jorah_mormont
866,4,7,10,1438.88,1608.56,daario_naharis
866,4,7,10,1438.88,1608.56,daenerys_targaryen
867,4,7,11,1608.56,1793.32,arya_stark
867,4,7,11,1608.56,1793.32,sandor_clegane
868,4,7,12,1793.32,1912.08,brienne_of_tarth
868,4,7,12,1793.32,1912.08,podrick_payne
868,4,7,12,1793.32,1912.08,hot_pie
869,4,7,13,1912.08,2095.04,brienne_of_tarth
869,4,7,13,1912.08,2095.04,podrick_payne
869,4,7,13,1912.08,2095.04,hot_pie
870,4,7,14,2095.04,2383.52,tyrion_lannister
870,4,7,14,2095.04,2383.52,oberyn_martell
871,4,7,15,2383.52,2664.36,sansa_stark
871,4,7,15,2383.52,2664.36,robin_arryn
871,4,7,15,2383.52,2664.36,petyr_baelish
872,4,7,16,2664.36,2861.04,lysa_arryn
872,4,7,16,2664.36,2861.04,sansa_stark
872,4,7,16,2664.36,2861.04,petyr_baelish
873,4,7,17,2861.04,2939.76,none
874,4,8,1,0,258.4,gilly
875,4,8,2,258.4,341.68,none
876,4,8,3,341.68,444.76,jon_snow
876,4,8,3,341.68,444.76,eddison_tollet
876,4,8,3,341.68,444.76,grenn
876,4,8,3,341.68,444.76,pypar
876,4,8,3,341.68,444.76,samwell_tarly
877,4,8,4,444.76,496.64,none
878,4,8,5,496.64,560.48,daenerys_targaryen
878,4,8,5,496.64,560.48,missandei
879,4,8,6,560.48,716.32,missandei
879,4,8,6,560.48,716.32,grey_worm
880,4,8,7,716.32,1000.2,ralf_kenning
880,4,8,7,716.32,1000.2,grey_worm
880,4,8,7,716.32,1000.2,ramsay_bolton
880,4,8,7,716.32,1000.2,missandei
880,4,8,7,716.32,1000.2,theon_greyjoy
881,4,8,8,1000.2,1029.72,ramsay_bolton
881,4,8,8,1000.2,1029.72,theon_greyjoy
882,4,8,9,1029.72,1405.52,yohn_royce
882,4,8,9,1029.72,1405.52,vance_corbray
882,4,8,9,1029.72,1405.52,anya_waynwood
882,4,8,9,1029.72,1405.52,petyr_baelish
882,4,8,9,1029.72,1405.52,sansa_stark
883,4,8,10,1405.52,1506.68,anya_waynwood
883,4,8,10,1405.52,1506.68,yohn_royce
883,4,8,10,1405.52,1506.68,petyr_baelish
884,4,8,11,1506.68,1550.84,barristan_selmy
885,4,8,12,1550.84,1640.88,jorah_mormont
885,4,8,12,1550.84,1640.88,barristan_selmy
886,4,8,13,1640.88,1823.64,jorah_mormont
886,4,8,13,1640.88,1823.64,daenerys_targaryen
887,4,8,14,1823.64,1845.56,none
888,4,8,15,1845.56,2017.32,roose_bolton
888,4,8,15,1845.56,2017.32,ramsay_bolton
889,4,8,16,2017.32,2093.4,sansa_stark
889,4,8,16,2017.32,2093.4,petyr_baelish
890,4,8,17,2093.4,2215.96,arya_stark
890,4,8,17,2093.4,2215.96,sandor_clegane
891,4,8,18,2215.96,2280.36,robin_arryn
891,4,8,18,2215.96,2280.36,petyr_baelish
891,4,8,18,2215.96,2280.36,sansa_stark
892,4,8,19,2280.36,2610.84,tyrion_lannister
892,4,8,19,2280.36,2610.84,jaime_lannister
893,4,8,20,2610.84,2936.84,grand_maester_pycelle
893,4,8,20,2610.84,2936.84,jaime_lannister
893,4,8,20,2610.84,2936.84,oberyn_martell
893,4,8,20,2610.84,2936.84,ellaria_sand
893,4,8,20,2610.84,2936.84,tyrion_lannister
893,4,8,20,2610.84,2936.84,the_mountain
894,4,8,21,2936.84,3014.28,none
895,4,9,1,0,110.8,none
896,4,9,2,110.8,312.28,jon_snow
896,4,9,2,110.8,312.28,samwell_tarly
897,4,9,3,312.28,455.52,tormund
897,4,9,3,312.28,455.52,ygritte
897,4,9,3,312.28,455.52,styr
898,4,9,4,455.52,665.76,maester_aemon
898,4,9,4,455.52,665.76,samwell_tarly
899,4,9,5,665.76,752.8,maester_aemon
899,4,9,5,665.76,752.8,gilly
899,4,9,5,665.76,752.8,pypar
899,4,9,5,665.76,752.8,samwell_tarly
900,4,9,6,752.8,756.36,thenn_warg
900,4,9,6,752.8,756.36,janos_slynt
900,4,9,6,752.8,756.36,alliser_thorne
900,4,9,6,752.8,756.36,jon_snow
901,4,9,7,756.36,775.96,none
902,4,9,8,775.96,906.44,jon_snow
902,4,9,8,775.96,906.44,alliser_thorne
903,4,9,9,906.44,1000.36,samwell_tarly
903,4,9,9,906.44,1000.36,gilly
904,4,9,10,1000.36,1102.6,pypar
904,4,9,10,1000.36,1102.6,samwell_tarly
905,4,9,11,1102.6,1193.76,tormund
905,4,9,11,1102.6,1193.76,styr
905,4,9,11,1102.6,1193.76,ygritte
906,4,9,12,1193.76,1200.32,none
907,4,9,13,1200.32,1226.52,none
908,4,9,14,1226.52,1261.32,alliser_thorne
909,4,9,15,1261.32,1283.96,alliser_thorne
910,4,9,16,1283.96,1323.52,tormund
910,4,9,16,1283.96,1323.52,janos_slynt
910,4,9,16,1283.96,1323.52,alliser_thorne
910,4,9,16,1283.96,1323.52,samwell_tarly
911,4,9,17,1323.52,1356.36,pypar
911,4,9,17,1323.52,1356.36,samwell_tarly
912,4,9,18,1356.36,1367.52,samwell_tarly
912,4,9,18,1356.36,1367.52,janos_slynt
912,4,9,18,1356.36,1367.52,pypar
913,4,9,19,1367.52,1444.16,alliser_thorne
914,4,9,20,1444.16,1590.24,jon_snow
914,4,9,20,1444.16,1590.24,alliser_thorne
914,4,9,20,1444.16,1590.24,eddison_tollet
914,4,9,20,1444.16,1590.24,grenn
914,4,9,20,1444.16,1590.24,janos_slynt
914,4,9,20,1444.16,1590.24,pypar
914,4,9,20,1444.16,1590.24,samwell_tarly
915,4,9,21,1590.24,1737.68,none
916,4,9,22,1737.68,1835.84,pypar
916,4,9,22,1737.68,1835.84,samwell_tarly
917,4,9,23,1835.84,1871.2,jon_snow
917,4,9,23,1835.84,1871.2,grenn
918,4,9,24,1871.2,2027.04,jon_snow
918,4,9,24,1871.2,2027.04,alliser_thorne
918,4,9,24,1871.2,2027.04,eddison_tollet
918,4,9,24,1871.2,2027.04,grenn
918,4,9,24,1871.2,2027.04,samwell_tarly
919,4,9,25,2027.04,2143.88,jon_snow
919,4,9,25,2027.04,2143.88,samwell_tarly
920,4,9,26,2143.88,2206.76,jon_snow
920,4,9,26,2143.88,2206.76,donnel_hill
920,4,9,26,2143.88,2206.76,eddison_tollet
920,4,9,26,2143.88,2206.76,grenn
920,4,9,26,2143.88,2206.76,cooper
921,4,9,27,2206.76,2485.4,jon_snow
921,4,9,27,2206.76,2485.4,ygritte
921,4,9,27,2206.76,2485.4,samwell_tarly
922,4,9,28,2485.4,2578.64,eddison_tollet
922,4,9,28,2485.4,2578.64,tormund
922,4,9,28,2485.4,2578.64,ygritte
922,4,9,28,2485.4,2578.64,jon_snow
923,4,9,29,2578.64,2601.52,samwell_tarly
923,4,9,29,2578.64,2601.52,gilly
924,4,9,30,2601.52,2704.88,jon_snow
924,4,9,30,2601.52,2704.88,samwell_tarly
925,4,9,31,2704.88,2910,jon_snow
925,4,9,31,2704.88,2910,samwell_tarly
926,4,10,1,0,120.68,none
927,4,10,2,120.68,481.92,jon_snow
927,4,10,2,120.68,481.92,mance_rayder
928,4,10,3,481.92,750.8,davos_seaworth
928,4,10,3,481.92,750.8,stannis_baratheon
928,4,10,3,481.92,750.8,mance_rayder
928,4,10,3,481.92,750.8,jon_snow
929,4,10,4,750.8,874.8,grand_maester_pycelle
929,4,10,4,750.8,874.8,qyburn
929,4,10,4,750.8,874.8,cersei_lannister
930,4,10,5,874.8,1047.76,tywin_lannister
930,4,10,5,874.8,1047.76,cersei_lannister
931,4,10,6,1047.76,1157.8,tywin_lannister
931,4,10,6,1047.76,1157.8,jaime_lannister
931,4,10,6,1047.76,1157.8,cersei_lannister
932,4,10,7,1157.8,1424.56,fennesz
932,4,10,7,1157.8,1424.56,barristan_selmy
932,4,10,7,1157.8,1424.56,grey_worm
932,4,10,7,1157.8,1424.56,daenerys_targaryen
932,4,10,7,1157.8,1424.56,missandei
933,4,10,8,1424.56,1558.48,none
934,4,10,9,1558.48,1670.12,maester_aemon
935,4,10,10,1670.12,1759.96,jon_snow
935,4,10,10,1670.12,1759.96,tormund
936,4,10,11,1759.96,1835,none
937,4,10,12,1835,2182.28,jojen_reed
937,4,10,12,1835,2182.28,meera_reed
937,4,10,12,1835,2182.28,bran_stark
937,4,10,12,1835,2182.28,hodor
938,4,10,13,2182.28,2326.92,meera_reed
938,4,10,13,2182.28,2326.92,bran_stark
939,4,10,14,2326.92,2742.24,arya_stark
939,4,10,14,2326.92,2742.24,sandor_clegane
940,4,10,15,2742.24,2762.48,brienne_of_tarth
940,4,10,15,2742.24,2762.48,podrick_payne
941,4,10,16,2762.48,3000.8,arya_stark
941,4,10,16,2762.48,3000.8,sandor_clegane
941,4,10,16,2762.48,3000.8,brienne_of_tarth
941,4,10,16,2762.48,3000.8,podrick_payne
942,4,10,17,3000.8,3101.48,tyrion_lannister
942,4,10,17,3000.8,3101.48,jaime_lannister
943,4,10,18,3101.48,3261.72,none
944,4,10,19,3261.72,3447.4,tyrion_lannister
944,4,10,19,3261.72,3447.4,tywin_lannister
944,4,10,19,3261.72,3447.4,lord_varys
945,4,10,20,3447.4,3477.52,none
946,4,10,21,3477.52,3543.28,none
947,4,10,22,3543.28,3562.32,none
948,4,10,23,3562.32,3677.04,arya_stark
949,4,10,24,3677.04,3759.24,none
950,5,1,1,0,111.96,none
951,5,1,2,111.96,350.24,melara_hetherspoon
951,5,1,2,111.96,350.24,maggy
951,5,1,2,111.96,350.24,cersei_lannister
952,5,1,3,350.24,407.28,melara_hetherspoon
952,5,1,3,350.24,407.28,drowned_priest
952,5,1,3,350.24,407.28,cersei_lannister
953,5,1,4,407.28,538,jaime_lannister
953,5,1,4,407.28,538,cersei_lannister
954,5,1,5,538,739.92,lord_varys
954,5,1,5,538,739.92,tyrion_lannister
955,5,1,6,739.92,901.28,white_rat
956,5,1,7,901.28,961.72,barristan_selmy
956,5,1,7,901.28,961.72,daenerys_targaryen
956,5,1,7,901.28,961.72,mossador
956,5,1,7,901.28,961.72,grey_worm
957,5,1,8,961.72,1034.48,missandei
957,5,1,8,961.72,1034.48,grey_worm
958,5,1,9,1034.48,1143.4,jon_snow
958,5,1,9,1034.48,1143.4,alliser_thorne
958,5,1,9,1034.48,1143.4,olly
958,5,1,9,1034.48,1143.4,gilly
959,5,1,10,1143.4,1196,melisandre
959,5,1,10,1143.4,1196,jon_snow
960,5,1,11,1196,1323.88,melisandre
960,5,1,11,1196,1323.88,jon_snow
960,5,1,11,1196,1323.88,davos_seaworth
960,5,1,11,1196,1323.88,stannis_baratheon
961,5,1,12,1323.88,1394.28,yohn_royce
961,5,1,12,1323.88,1394.28,sansa_stark
961,5,1,12,1323.88,1394.28,petyr_baelish
962,5,1,13,1394.28,1483.36,brienne_of_tarth
962,5,1,13,1394.28,1483.36,podrick_payne
963,5,1,14,1483.36,1533.72,sansa_stark
963,5,1,14,1483.36,1533.72,petyr_baelish
964,5,1,15,1533.72,1619.6,grand_maester_pycelle
964,5,1,15,1533.72,1619.6,lancel_lannister
964,5,1,15,1533.72,1619.6,kevan_lannister
964,5,1,15,1533.72,1619.6,cersei_lannister
964,5,1,15,1533.72,1619.6,loras_tyrell
965,5,1,16,1619.6,1708.92,lancel_lannister
965,5,1,16,1619.6,1708.92,cersei_lannister
966,5,1,17,1708.92,1865.16,margaery_tyrell
966,5,1,17,1708.92,1865.16,loras_tyrell
966,5,1,17,1708.92,1865.16,olyvar
967,5,1,18,1865.16,2051.76,tyrion_lannister
967,5,1,18,1865.16,2051.76,lord_varys
968,5,1,19,2051.76,2069.72,daario_naharis
968,5,1,19,2051.76,2069.72,hizdahr_zo_loraq
969,5,1,20,2069.72,2138.68,daenerys_targaryen
969,5,1,20,2069.72,2138.68,hizdahr_zo_loraq
970,5,1,21,2138.68,2281.8,daario_naharis
970,5,1,21,2138.68,2281.8,daenerys_targaryen
971,5,1,22,2281.8,2380.44,daario_naharis
971,5,1,22,2281.8,2380.44,daenerys_targaryen
972,5,1,23,2380.44,2639.36,jon_snow
972,5,1,23,2380.44,2639.36,mance_rayder
973,5,1,24,2639.36,3001.4,melisandre
973,5,1,24,2639.36,3001.4,mance_rayder
973,5,1,24,2639.36,3001.4,stannis_baratheon
974,5,2,1,0,111.16,none
975,5,2,2,111.16,159.12,arya_stark
975,5,2,2,111.16,159.12,jaqen_hghar
976,5,2,3,159.12,324.92,arya_stark
976,5,2,3,159.12,324.92,jaqen_hghar
977,5,2,4,324.92,355.56,arya_stark
978,5,2,5,355.56,395.72,arya_stark
979,5,2,6,395.72,652.48,podrick_payne
979,5,2,6,395.72,652.48,brienne_of_tarth
979,5,2,6,395.72,652.48,sansa_stark
979,5,2,6,395.72,652.48,eyrie_guard
979,5,2,6,395.72,652.48,petyr_baelish
980,5,2,7,652.48,835.24,podrick_payne
980,5,2,7,652.48,835.24,brienne_of_tarth
981,5,2,8,835.24,974.04,jaime_lannister
981,5,2,8,835.24,974.04,cersei_lannister
982,5,2,9,974.04,1140.28,lollys_stokeworth
982,5,2,9,974.04,1140.28,jaime_lannister
982,5,2,9,974.04,1140.28,bronn
983,5,2,10,1140.28,1279.48,ellaria_sand
983,5,2,10,1140.28,1279.48,doran_martell
983,5,2,10,1140.28,1279.48,trystane_martell
983,5,2,10,1140.28,1279.48,areo_hotah
984,5,2,11,1279.48,1391.84,daario_naharis
984,5,2,11,1279.48,1391.84,grey_worm
985,5,2,12,1391.84,1553.32,barristan_selmy
985,5,2,12,1391.84,1553.32,daenerys_targaryen
985,5,2,12,1391.84,1553.32,hizdahr_zo_loraq
985,5,2,12,1391.84,1553.32,daario_naharis
985,5,2,12,1391.84,1553.32,mossador
986,5,2,13,1553.32,1693.12,tyrion_lannister
986,5,2,13,1553.32,1693.12,lord_varys
987,5,2,14,1693.12,1726.92,qyburn
987,5,2,14,1693.12,1726.92,meryn_trant
987,5,2,14,1693.12,1726.92,cersei_lannister
988,5,2,15,1726.92,1898,grand_maester_pycelle
988,5,2,15,1726.92,1898,meryn_trant
988,5,2,15,1726.92,1898,kevan_lannister
988,5,2,15,1726.92,1898,mace_tyrell
988,5,2,15,1726.92,1898,cersei_lannister
988,5,2,15,1726.92,1898,qyburn
989,5,2,16,1898,2071.72,selyse_baratheon
989,5,2,16,1898,2071.72,gilly
989,5,2,16,1898,2071.72,shireen_baratheon
989,5,2,16,1898,2071.72,samwell_tarly
990,5,2,17,2071.72,2206.24,jon_snow
990,5,2,17,2071.72,2206.24,davos_seaworth
990,5,2,17,2071.72,2206.24,stannis_baratheon
991,5,2,18,2206.24,2535.52,jon_snow
991,5,2,18,2206.24,2535.52,alliser_thorne
991,5,2,18,2206.24,2535.52,janos_slynt
991,5,2,18,2206.24,2535.52,maester_aemon
991,5,2,18,2206.24,2535.52,samwell_tarly
992,5,2,19,2535.52,2588.12,arya_stark
992,5,2,19,2535.52,2588.12,jaqen_hghar
993,5,2,20,2588.12,2652.12,jaqen_hghar
993,5,2,20,2588.12,2652.12,arya_stark
994,5,2,21,2652.12,2684.52,none
995,5,2,22,2684.52,2696.64,daenerys_targaryen
995,5,2,22,2684.52,2696.64,mossador
996,5,2,23,2696.64,2792.28,daenerys_targaryen
996,5,2,23,2696.64,2792.28,hizdahr_zo_loraq
996,5,2,23,2696.64,2792.28,daario_naharis
996,5,2,23,2696.64,2792.28,mossador
997,5,2,24,2792.28,2998.6,barristan_selmy
997,5,2,24,2792.28,2998.6,mossador
998,5,2,25,2998.6,3117.2,grey_worm
999,5,2,26,3117.2,3196.28,none
1000,5,3,1,0,109.72,none
1001,5,3,2,109.72,306.32,arya_stark
1001,5,3,2,109.72,306.32,jaqen_hghar
1002,5,3,3,306.32,370.44,margaery_tyrell
1002,5,3,3,306.32,370.44,tommen_baratheon
1003,5,3,4,370.44,543.44,margaery_tyrell
1003,5,3,4,370.44,543.44,tommen_baratheon
1004,5,3,5,543.44,608.72,tommen_baratheon
1004,5,3,5,543.44,608.72,cersei_lannister
1005,5,3,6,608.72,713.68,margaery_tyrell
1005,5,3,6,608.72,713.68,cersei_lannister
1006,5,3,7,713.68,874.6,roose_bolton
1006,5,3,7,713.68,874.6,ramsay_bolton
1007,5,3,8,874.6,1051.64,sansa_stark
1007,5,3,8,874.6,1051.64,petyr_baelish
1008,5,3,9,1051.64,1076.88,brienne_of_tarth
1008,5,3,9,1051.64,1076.88,podrick_payne
1009,5,3,10,1076.88,1376.8,brienne_of_tarth
1009,5,3,10,1076.88,1376.8,podrick_payne
1010,5,3,11,1376.8,1626.12,jon_snow
1010,5,3,11,1376.8,1626.12,olly
1010,5,3,11,1376.8,1626.12,davos_seaworth
1010,5,3,11,1376.8,1626.12,stannis_baratheon
1011,5,3,12,1626.12,1715,arya_stark
1011,5,3,12,1626.12,1715,jaqen_hghar
1011,5,3,12,1626.12,1715,the_waif
1012,5,3,13,1715,1823.8,none
1013,5,3,14,1823.8,1990,arya_stark
1013,5,3,14,1823.8,1990,jaqen_hghar
1014,5,3,15,1990,2038.12,roose_bolton
1014,5,3,15,1990,2038.12,ramsay_bolton
1014,5,3,15,1990,2038.12,sansa_stark
1015,5,3,16,2038.12,2063.8,sansa_stark
1016,5,3,17,2063.8,2343.76,jon_snow
1016,5,3,17,2063.8,2343.76,janos_slynt
1016,5,3,17,2063.8,2343.76,samwell_tarly
1017,5,3,18,2343.76,2408.32,lancel_lannister
1017,5,3,18,2343.76,2408.32,olyvar
1018,5,3,19,2408.32,2431.24,none
1019,5,3,20,2431.24,2514.96,grand_maester_pycelle
1019,5,3,20,2431.24,2514.96,qyburn
1019,5,3,20,2431.24,2514.96,mace_tyrell
1019,5,3,20,2431.24,2514.96,cersei_lannister
1020,5,3,21,2514.96,2693,meryn_trant
1020,5,3,21,2514.96,2693,high_sparrow
1020,5,3,21,2514.96,2693,cersei_lannister
1021,5,3,22,2693,2754.44,qyburn
1021,5,3,22,2693,2754.44,cersei_lannister
1022,5,3,23,2754.44,2946.52,roose_bolton
1022,5,3,23,2754.44,2946.52,ramsay_bolton
1022,5,3,23,2754.44,2946.52,petyr_baelish
1023,5,3,24,2946.52,3008.84,tyrion_lannister
1023,5,3,24,2946.52,3008.84,lord_varys
1024,5,3,25,3008.84,3142.52,tyrion_lannister
1024,5,3,25,3008.84,3142.52,lord_varys
1025,5,3,26,3142.52,3169.84,tyrion_lannister
1026,5,3,27,3169.84,3332.16,lord_varys
1026,5,3,27,3169.84,3332.16,tyrion_lannister
1027,5,3,28,3332.16,3369.64,tyrion_lannister
1027,5,3,28,3332.16,3369.64,jorah_mormont
1028,5,3,29,3369.64,3447.6,none
1029,5,4,1,0,121.88,none
1030,5,4,2,121.88,170.2,none
1031,5,4,3,170.2,195.48,jaime_lannister
1031,5,4,3,170.2,195.48,bronn
1032,5,4,4,195.48,333.24,jaime_lannister
1032,5,4,4,195.48,333.24,bronn
1033,5,4,5,333.24,423.76,grand_maester_pycelle
1033,5,4,5,333.24,423.76,mace_tyrell
1033,5,4,5,333.24,423.76,cersei_lannister
1034,5,4,6,423.76,537,lancel_lannister
1034,5,4,6,423.76,537,olyvar
1034,5,4,6,423.76,537,high_sparrow
1034,5,4,6,423.76,537,cersei_lannister
1035,5,4,7,537,648.88,none
1036,5,4,8,648.88,684.96,loras_tyrell
1036,5,4,8,648.88,684.96,lancel_lannister
1037,5,4,9,684.96,738.72,margaery_tyrell
1037,5,4,9,684.96,738.72,tommen_baratheon
1038,5,4,10,738.72,784.64,margaery_tyrell
1038,5,4,10,738.72,784.64,tommen_baratheon
1038,5,4,10,738.72,784.64,cersei_lannister
1039,5,4,11,784.64,856.12,tommen_baratheon
1040,5,4,12,856.12,910.32,margaery_tyrell
1040,5,4,12,856.12,910.32,tommen_baratheon
1041,5,4,13,910.32,1004.44,melisandre
1041,5,4,13,910.32,1004.44,selyse_baratheon
1041,5,4,13,910.32,1004.44,jon_snow
1041,5,4,13,910.32,1004.44,stannis_baratheon
1042,5,4,14,1004.44,1257.2,jon_snow
1042,5,4,14,1004.44,1257.2,samwell_tarly
1042,5,4,14,1004.44,1257.2,melisandre
1043,5,4,15,1257.2,1438.48,shireen_baratheon
1043,5,4,15,1257.2,1438.48,stannis_baratheon
1044,5,4,16,1438.48,1741.04,sansa_stark
1044,5,4,16,1438.48,1741.04,petyr_baelish
1045,5,4,17,1741.04,1776.12,none
1046,5,4,18,1776.12,1862.04,jaime_lannister
1046,5,4,18,1776.12,1862.04,bronn
1047,5,4,19,1862.04,2121.16,jaime_lannister
1047,5,4,19,1862.04,2121.16,bronn
1048,5,4,20,2121.16,2243.12,ellaria_sand
1048,5,4,20,2121.16,2243.12,tyene_sand
1048,5,4,20,2121.16,2243.12,nymeria_sand
1048,5,4,20,2121.16,2243.12,obara_sand
1049,5,4,21,2243.12,2441.76,tyrion_lannister
1049,5,4,21,2243.12,2441.76,jorah_mormont
1050,5,4,22,2441.76,2531.84,daario_naharis
1050,5,4,22,2441.76,2531.84,barristan_selmy
1050,5,4,22,2441.76,2531.84,daenerys_targaryen
1051,5,4,23,2531.84,2579.2,daenerys_targaryen
1051,5,4,23,2531.84,2579.2,hizdahr_zo_loraq
1051,5,4,23,2531.84,2579.2,missandei
1052,5,4,24,2579.2,2819.72,none
1053,5,4,25,2819.72,2899.84,none
1054,5,5,1,0,110.16,none
1055,5,5,2,110.16,128.68,none
1056,5,5,3,128.68,217.56,daario_naharis
1056,5,5,3,128.68,217.56,daenerys_targaryen
1056,5,5,3,128.68,217.56,hizdahr_zo_loraq
1057,5,5,4,217.56,398.72,daenerys_targaryen
1057,5,5,4,217.56,398.72,hizdahr_zo_loraq
1058,5,5,5,398.72,530.56,maester_aemon
1058,5,5,5,398.72,530.56,jon_snow
1058,5,5,5,398.72,530.56,samwell_tarly
1059,5,5,6,530.56,753.28,jon_snow
1059,5,5,6,530.56,753.28,tormund
1060,5,5,7,753.28,847.24,jon_snow
1060,5,5,7,753.28,847.24,alliser_thorne
1060,5,5,7,753.28,847.24,eddison_tollet
1060,5,5,7,753.28,847.24,davos_seaworth
1060,5,5,7,753.28,847.24,stannis_baratheon
1060,5,5,7,753.28,847.24,samwell_tarly
1061,5,5,8,847.24,942,jon_snow
1061,5,5,8,847.24,942,olly
1062,5,5,9,942,1072.48,brienne_of_tarth
1062,5,5,9,942,1072.48,podrick_payne
1063,5,5,10,1072.48,1210.28,ramsay_bolton
1063,5,5,10,1072.48,1210.28,brienne_of_tarth
1063,5,5,10,1072.48,1210.28,myranda
1064,5,5,11,1210.28,1253.28,sansa_stark
1065,5,5,12,1253.28,1454.88,sansa_stark
1065,5,5,12,1253.28,1454.88,myranda
1066,5,5,13,1454.88,1577.56,ramsay_bolton
1066,5,5,13,1454.88,1577.56,theon_greyjoy
1067,5,5,14,1577.56,1854.6,ramsay_bolton
1067,5,5,14,1577.56,1854.6,theon_greyjoy
1068,5,5,15,1854.6,2019.32,roose_bolton
1068,5,5,15,1854.6,2019.32,ramsay_bolton
1068,5,5,15,1854.6,2019.32,sansa_stark
1068,5,5,15,1854.6,2019.32,walda_bolton
1068,5,5,15,1854.6,2019.32,theon_greyjoy
1069,5,5,16,2019.32,2199.32,gilly
1069,5,5,16,2019.32,2199.32,stannis_baratheon
1069,5,5,16,2019.32,2199.32,samwell_tarly
1070,5,5,17,2199.32,2267.28,davos_seaworth
1070,5,5,17,2199.32,2267.28,stannis_baratheon
1071,5,5,18,2267.28,2423.64,jon_snow
1071,5,5,18,2267.28,2423.64,davos_seaworth
1071,5,5,18,2267.28,2423.64,stannis_baratheon
1071,5,5,18,2267.28,2423.64,selyse_baratheon
1071,5,5,18,2267.28,2423.64,shireen_baratheon
1072,5,5,19,2423.64,2549.92,missandei
1072,5,5,19,2423.64,2549.92,grey_worm
1073,5,5,20,2549.92,2619.64,daenerys_targaryen
1073,5,5,20,2549.92,2619.64,missandei
1074,5,5,21,2619.64,2711.72,daenerys_targaryen
1074,5,5,21,2619.64,2711.72,hizdahr_zo_loraq
1074,5,5,21,2619.64,2711.72,missandei
1075,5,5,22,2711.72,2838.92,tyrion_lannister
1075,5,5,22,2711.72,2838.92,jorah_mormont
1076,5,5,23,2838.92,3039.32,tyrion_lannister
1076,5,5,23,2838.92,3039.32,jorah_mormont
1077,5,5,24,3039.32,3261,jorah_mormont
1077,5,5,24,3039.32,3261,tyrion_lannister
1078,5,6,1,0,109.48,none
1079,5,6,2,109.48,337.92,arya_stark
1079,5,6,2,109.48,337.92,the_waif
1080,5,6,3,337.92,454.96,arya_stark
1080,5,6,3,337.92,454.96,jaqen_hghar
1080,5,6,3,337.92,454.96,the_waif
1081,5,6,4,454.96,619.96,tyrion_lannister
1081,5,6,4,454.96,619.96,jorah_mormont
1082,5,6,5,619.96,792.8,arya_stark
1083,5,6,6,792.8,976.88,arya_stark
1083,5,6,6,792.8,976.88,jaqen_hghar
1084,5,6,7,976.88,1263.16,tyrion_lannister
1084,5,6,7,976.88,1263.16,jorah_mormont
1084,5,6,7,976.88,1263.16,malko
1085,5,6,8,1263.16,1332.6,lancel_lannister
1085,5,6,8,1263.16,1332.6,petyr_baelish
1086,5,6,9,1332.6,1557.2,petyr_baelish
1086,5,6,9,1332.6,1557.2,cersei_lannister
1087,5,6,10,1557.2,1617.32,myrcella_baratheon
1087,5,6,10,1557.2,1617.32,trystane_martell
1088,5,6,11,1617.32,1644.84,areo_hotah
1088,5,6,11,1617.32,1644.84,doran_martell
1089,5,6,12,1644.84,1694.76,jaime_lannister
1089,5,6,12,1644.84,1694.76,bronn
1090,5,6,13,1694.76,1707.8,none
1091,5,6,14,1707.8,1921.92,sand_snakes
1091,5,6,14,1707.8,1921.92,ellaria_sand
1091,5,6,14,1707.8,1921.92,trystane_martell
1091,5,6,14,1707.8,1921.92,myrcella_baratheon
1091,5,6,14,1707.8,1921.92,areo_hotah
1091,5,6,14,1707.8,1921.92,obara_sand
1091,5,6,14,1707.8,1921.92,bronn
1091,5,6,14,1707.8,1921.92,jaime_lannister
1092,5,6,15,1921.92,1933.04,none
1093,5,6,16,1933.04,1956.72,olenna_tyrell
1094,5,6,17,1956.72,1987.2,olenna_tyrell
1094,5,6,17,1956.72,1987.2,margaery_tyrell
1095,5,6,18,1987.2,2125.8,olenna_tyrell
1095,5,6,18,1987.2,2125.8,cersei_lannister
1096,5,6,19,2125.8,2382.88,margaery_tyrell
1096,5,6,19,2125.8,2382.88,olyvar
1096,5,6,19,2125.8,2382.88,olenna_tyrell
1096,5,6,19,2125.8,2382.88,high_sparrow
1096,5,6,19,2125.8,2382.88,hizdahr_zo_loraq
1096,5,6,19,2125.8,2382.88,cersei_lannister
1097,5,6,20,2382.88,2573.12,sansa_stark
1097,5,6,20,2382.88,2573.12,myranda
1098,5,6,21,2573.12,2623.96,sansa_stark
1098,5,6,21,2573.12,2623.96,theon_greyjoy
1099,5,6,22,2623.96,2787.4,roose_bolton
1099,5,6,22,2623.96,2787.4,ramsay_bolton
1099,5,6,22,2623.96,2787.4,sansa_stark
1099,5,6,22,2623.96,2787.4,theon_greyjoy
